service_id,date,exception_type
"5487_613185","20241105","1"
"5487_613185","20241106","1"
"5487_613185","20241107","1"
"5487_613185","20241108","1"
"5487_613185","20241109","1"
"5487_613185","20241111","1"
"5487_613185","20241112","1"
"5487_613185","20241113","1"
"5487_613185","20241114","1"
"5487_613185","20241115","1"
"5487_613185","20241116","1"
"5487_613185","20241118","1"
"5487_613185","20241119","1"
"5487_613185","20241120","1"
"5487_613185","20241121","1"
"5487_613185","20241122","1"
"5487_613185","20241123","1"
"5487_613185","20241125","1"
"5487_613185","20241126","1"
"5487_613185","20241127","1"
"5487_613185","20241128","1"
"5487_613185","20241129","1"
"5487_613185","20241130","1"
"5487_613185","20241202","1"
"5487_613185","20241203","1"
"5487_613185","20241204","1"
"5487_613185","20241205","1"
"5487_613185","20241206","1"
"5487_613185","20241207","1"
"5487_613185","20241209","1"
"5487_613185","20241210","1"
"5487_613185","20241211","1"
"5487_613185","20241212","1"
"5487_613185","20241213","1"
"5487_613185","20241214","1"
"5487_613185","20241216","1"
"5487_613185","20241217","1"
"5487_613185","20241218","1"
"5487_613185","20241219","1"
"5487_613185","20241220","1"
"5487_613185","20241221","1"
"5487_613185","20241223","1"
"5487_613185","20241224","1"
"5487_613185","20241227","1"
"5487_613185","20241230","1"
"5487_613186","20241013","1"
"5487_613186","20241020","1"
"5487_613186","20241027","1"
"5487_613186","20241101","1"
"5487_613186","20241103","1"
"5487_613186","20241110","1"
"5487_613186","20241117","1"
"5487_613186","20241201","1"
"5487_613186","20241208","1"
"5487_613186","20241215","1"
"5487_613186","20241222","1"
"5487_613186","20241225","1"
"5487_613186","20241226","1"
"5487_613186","20241229","1"
"5487_613187","20241013","1"
"5487_613187","20241020","1"
"5487_613187","20241027","1"
"5487_613187","20241101","1"
"5487_613187","20241103","1"
"5487_613187","20241110","1"
"5487_613187","20241117","1"
"5487_613187","20241124","1"
"5487_613187","20241201","1"
"5487_613187","20241208","1"
"5487_613187","20241215","1"
"5487_613187","20241222","1"
"5487_613187","20241226","1"
"5487_613187","20241229","1"
"5487_613188","20241007","1"
"5487_613188","20241008","1"
"5487_613188","20241009","1"
"5487_613188","20241010","1"
"5487_613188","20241011","1"
"5487_613188","20241014","1"
"5487_613188","20241015","1"
"5487_613188","20241016","1"
"5487_613188","20241017","1"
"5487_613188","20241018","1"
"5487_613188","20241021","1"
"5487_613188","20241022","1"
"5487_613188","20241023","1"
"5487_613188","20241024","1"
"5487_613188","20241025","1"
"5487_613188","20241028","1"
"5487_613188","20241029","1"
"5487_613188","20241030","1"
"5487_613188","20241031","1"
"5487_613188","20241104","1"
"5487_613188","20241105","1"
"5487_613188","20241106","1"
"5487_613188","20241107","1"
"5487_613188","20241108","1"
"5487_613188","20241111","1"
"5487_613188","20241112","1"
"5487_613188","20241113","1"
"5487_613188","20241114","1"
"5487_613188","20241115","1"
"5487_613188","20241118","1"
"5487_613188","20241119","1"
"5487_613188","20241120","1"
"5487_613188","20241121","1"
"5487_613188","20241122","1"
"5487_613188","20241125","1"
"5487_613188","20241126","1"
"5487_613188","20241127","1"
"5487_613188","20241128","1"
"5487_613188","20241129","1"
"5487_613188","20241202","1"
"5487_613188","20241203","1"
"5487_613188","20241204","1"
"5487_613188","20241205","1"
"5487_613188","20241206","1"
"5487_613188","20241209","1"
"5487_613188","20241210","1"
"5487_613188","20241211","1"
"5487_613188","20241212","1"
"5487_613188","20241213","1"
"5487_613188","20241216","1"
"5487_613188","20241217","1"
"5487_613188","20241218","1"
"5487_613188","20241219","1"
"5487_613188","20241220","1"
"5487_613188","20241223","1"
"5487_613188","20241224","1"
"5487_613188","20241227","1"
"5487_613188","20241230","1"
"5487_613188","20241231","1"
"5487_613189","20241007","1"
"5487_613189","20241008","1"
"5487_613189","20241009","1"
"5487_613189","20241010","1"
"5487_613189","20241011","1"
"5487_613189","20241014","1"
"5487_613189","20241015","1"
"5487_613189","20241016","1"
"5487_613189","20241017","1"
"5487_613189","20241018","1"
"5487_613189","20241021","1"
"5487_613189","20241022","1"
"5487_613189","20241023","1"
"5487_613189","20241024","1"
"5487_613189","20241025","1"
"5487_613189","20241028","1"
"5487_613189","20241029","1"
"5487_613189","20241030","1"
"5487_613189","20241031","1"
"5487_613189","20241104","1"
"5487_613189","20241105","1"
"5487_613189","20241106","1"
"5487_613189","20241107","1"
"5487_613189","20241108","1"
"5487_613189","20241111","1"
"5487_613189","20241112","1"
"5487_613189","20241113","1"
"5487_613189","20241114","1"
"5487_613189","20241115","1"
"5487_613189","20241118","1"
"5487_613189","20241119","1"
"5487_613189","20241120","1"
"5487_613189","20241121","1"
"5487_613189","20241122","1"
"5487_613189","20241125","1"
"5487_613189","20241126","1"
"5487_613189","20241127","1"
"5487_613189","20241128","1"
"5487_613189","20241129","1"
"5487_613189","20241202","1"
"5487_613189","20241203","1"
"5487_613189","20241204","1"
"5487_613189","20241205","1"
"5487_613189","20241206","1"
"5487_613189","20241209","1"
"5487_613189","20241210","1"
"5487_613189","20241211","1"
"5487_613189","20241212","1"
"5487_613189","20241213","1"
"5487_613189","20241216","1"
"5487_613189","20241217","1"
"5487_613189","20241218","1"
"5487_613189","20241219","1"
"5487_613189","20241220","1"
"5487_613190","20241007","1"
"5487_613190","20241008","1"
"5487_613190","20241009","1"
"5487_613190","20241010","1"
"5487_613190","20241011","1"
"5487_613190","20241014","1"
"5487_613190","20241015","1"
"5487_613190","20241016","1"
"5487_613190","20241017","1"
"5487_613190","20241018","1"
"5487_613190","20241021","1"
"5487_613190","20241022","1"
"5487_613190","20241023","1"
"5487_613190","20241024","1"
"5487_613190","20241025","1"
"5487_613190","20241028","1"
"5487_613190","20241029","1"
"5487_613190","20241030","1"
"5487_613190","20241031","1"
"5487_613190","20241104","1"
"5487_613190","20241105","1"
"5487_613190","20241106","1"
"5487_613190","20241107","1"
"5487_613190","20241108","1"
"5487_613190","20241111","1"
"5487_613190","20241112","1"
"5487_613190","20241113","1"
"5487_613190","20241114","1"
"5487_613190","20241115","1"
"5487_613190","20241118","1"
"5487_613190","20241119","1"
"5487_613190","20241120","1"
"5487_613190","20241121","1"
"5487_613190","20241122","1"
"5487_613190","20241125","1"
"5487_613190","20241126","1"
"5487_613190","20241127","1"
"5487_613190","20241128","1"
"5487_613190","20241129","1"
"5487_613190","20241202","1"
"5487_613190","20241203","1"
"5487_613190","20241204","1"
"5487_613190","20241205","1"
"5487_613190","20241206","1"
"5487_613190","20241209","1"
"5487_613190","20241210","1"
"5487_613190","20241211","1"
"5487_613190","20241212","1"
"5487_613190","20241213","1"
"5487_613190","20241216","1"
"5487_613190","20241217","1"
"5487_613190","20241218","1"
"5487_613190","20241219","1"
"5487_613190","20241220","1"
"5487_613191","20241007","1"
"5487_613191","20241008","1"
"5487_613191","20241009","1"
"5487_613191","20241010","1"
"5487_613191","20241011","1"
"5487_613191","20241014","1"
"5487_613191","20241015","1"
"5487_613191","20241016","1"
"5487_613191","20241017","1"
"5487_613191","20241018","1"
"5487_613191","20241021","1"
"5487_613191","20241022","1"
"5487_613191","20241023","1"
"5487_613191","20241024","1"
"5487_613191","20241025","1"
"5487_613191","20241028","1"
"5487_613191","20241029","1"
"5487_613191","20241030","1"
"5487_613191","20241031","1"
"5487_613191","20241104","1"
"5487_613191","20241105","1"
"5487_613191","20241106","1"
"5487_613191","20241107","1"
"5487_613191","20241108","1"
"5487_613191","20241111","1"
"5487_613191","20241112","1"
"5487_613191","20241113","1"
"5487_613191","20241114","1"
"5487_613191","20241115","1"
"5487_613191","20241118","1"
"5487_613191","20241119","1"
"5487_613191","20241120","1"
"5487_613191","20241121","1"
"5487_613191","20241122","1"
"5487_613191","20241125","1"
"5487_613191","20241126","1"
"5487_613191","20241127","1"
"5487_613191","20241128","1"
"5487_613191","20241129","1"
"5487_613191","20241202","1"
"5487_613191","20241203","1"
"5487_613191","20241204","1"
"5487_613191","20241205","1"
"5487_613191","20241206","1"
"5487_613191","20241209","1"
"5487_613191","20241210","1"
"5487_613191","20241211","1"
"5487_613191","20241212","1"
"5487_613191","20241213","1"
"5487_613191","20241216","1"
"5487_613191","20241217","1"
"5487_613191","20241218","1"
"5487_613191","20241219","1"
"5487_613191","20241220","1"
"5487_613192","20241013","1"
"5487_613192","20241020","1"
"5487_613192","20241027","1"
"5487_613192","20241101","1"
"5487_613192","20241103","1"
"5487_613192","20241110","1"
"5487_613192","20241117","1"
"5487_613192","20241124","1"
"5487_613192","20241201","1"
"5487_613192","20241208","1"
"5487_613192","20241215","1"
"5487_613192","20241222","1"
"5487_613193","20241226","1"
"5487_613193","20241229","1"
"5487_613194","20241102","1"
"5487_613194","20241228","1"
"5487_613195","20241223","1"
"5487_613195","20241224","1"
"5487_613195","20241227","1"
"5487_613195","20241230","1"
"5487_613195","20241231","1"
"5487_613196","20241223","1"
"5487_613196","20241224","1"
"5487_613196","20241227","1"
"5487_613196","20241230","1"
"5487_613197","20241012","1"
"5487_613197","20241019","1"
"5487_613197","20241026","1"
"5487_613197","20241109","1"
"5487_613197","20241116","1"
"5487_613197","20241123","1"
"5487_613197","20241130","1"
"5487_613197","20241207","1"
"5487_613197","20241214","1"
"5487_613197","20241221","1"
"5487_613198","20241225","1"
"5487_613199","20241007","1"
"5487_613199","20241008","1"
"5487_613199","20241009","1"
"5487_613199","20241010","1"
"5487_613199","20241011","1"
"5487_613199","20241014","1"
"5487_613199","20241015","1"
"5487_613199","20241016","1"
"5487_613199","20241017","1"
"5487_613199","20241018","1"
"5487_613199","20241021","1"
"5487_613199","20241022","1"
"5487_613199","20241023","1"
"5487_613199","20241024","1"
"5487_613199","20241025","1"
"5487_613199","20241028","1"
"5487_613199","20241029","1"
"5487_613199","20241030","1"
"5487_613199","20241031","1"
"5487_613199","20241104","1"
"5487_613199","20241105","1"
"5487_613199","20241106","1"
"5487_613199","20241107","1"
"5487_613199","20241108","1"
"5487_613199","20241111","1"
"5487_613199","20241112","1"
"5487_613199","20241113","1"
"5487_613199","20241114","1"
"5487_613199","20241115","1"
"5487_613199","20241118","1"
"5487_613199","20241119","1"
"5487_613199","20241120","1"
"5487_613199","20241121","1"
"5487_613199","20241122","1"
"5487_613199","20241125","1"
"5487_613199","20241126","1"
"5487_613199","20241127","1"
"5487_613199","20241128","1"
"5487_613199","20241129","1"
"5487_613199","20241202","1"
"5487_613199","20241203","1"
"5487_613199","20241204","1"
"5487_613199","20241205","1"
"5487_613199","20241206","1"
"5487_613199","20241209","1"
"5487_613199","20241210","1"
"5487_613199","20241211","1"
"5487_613199","20241212","1"
"5487_613199","20241213","1"
"5487_613199","20241216","1"
"5487_613199","20241217","1"
"5487_613199","20241218","1"
"5487_613199","20241219","1"
"5487_613199","20241220","1"
"5487_613200","20241013","1"
"5487_613200","20241020","1"
"5487_613200","20241027","1"
"5487_613200","20241101","1"
"5487_613200","20241103","1"
"5487_613200","20241110","1"
"5487_613200","20241117","1"
"5487_613200","20241124","1"
"5487_613200","20241201","1"
"5487_613200","20241208","1"
"5487_613200","20241215","1"
"5487_613200","20241222","1"
"5487_613201","20241226","1"
"5487_613201","20241229","1"
"5487_613202","20241102","1"
"5487_613202","20241228","1"
"5487_613203","20241223","1"
"5487_613203","20241224","1"
"5487_613203","20241227","1"
"5487_613203","20241230","1"
"5487_613203","20241231","1"
"5487_613204","20241223","1"
"5487_613204","20241224","1"
"5487_613204","20241227","1"
"5487_613204","20241230","1"
"5487_613205","20241012","1"
"5487_613205","20241019","1"
"5487_613205","20241026","1"
"5487_613205","20241109","1"
"5487_613205","20241116","1"
"5487_613205","20241123","1"
"5487_613205","20241130","1"
"5487_613205","20241207","1"
"5487_613205","20241214","1"
"5487_613205","20241221","1"
"5487_613206","20241225","1"
"5487_613207","20241007","1"
"5487_613207","20241008","1"
"5487_613207","20241009","1"
"5487_613207","20241010","1"
"5487_613207","20241011","1"
"5487_613207","20241014","1"
"5487_613207","20241015","1"
"5487_613207","20241016","1"
"5487_613207","20241017","1"
"5487_613207","20241018","1"
"5487_613207","20241021","1"
"5487_613207","20241022","1"
"5487_613207","20241023","1"
"5487_613207","20241024","1"
"5487_613207","20241025","1"
"5487_613207","20241028","1"
"5487_613207","20241029","1"
"5487_613207","20241030","1"
"5487_613207","20241031","1"
"5487_613207","20241104","1"
"5487_613207","20241105","1"
"5487_613207","20241106","1"
"5487_613207","20241107","1"
"5487_613207","20241108","1"
"5487_613207","20241111","1"
"5487_613207","20241112","1"
"5487_613207","20241113","1"
"5487_613207","20241114","1"
"5487_613207","20241115","1"
"5487_613207","20241118","1"
"5487_613207","20241119","1"
"5487_613207","20241120","1"
"5487_613207","20241121","1"
"5487_613207","20241122","1"
"5487_613207","20241125","1"
"5487_613207","20241126","1"
"5487_613207","20241127","1"
"5487_613207","20241128","1"
"5487_613207","20241129","1"
"5487_613207","20241202","1"
"5487_613207","20241203","1"
"5487_613207","20241204","1"
"5487_613207","20241205","1"
"5487_613207","20241206","1"
"5487_613207","20241209","1"
"5487_613207","20241210","1"
"5487_613207","20241211","1"
"5487_613207","20241212","1"
"5487_613207","20241213","1"
"5487_613207","20241216","1"
"5487_613207","20241217","1"
"5487_613207","20241218","1"
"5487_613207","20241219","1"
"5487_613207","20241220","1"
"5487_613208","20241013","1"
"5487_613208","20241020","1"
"5487_613208","20241027","1"
"5487_613208","20241101","1"
"5487_613208","20241103","1"
"5487_613208","20241110","1"
"5487_613208","20241117","1"
"5487_613208","20241124","1"
"5487_613208","20241201","1"
"5487_613208","20241208","1"
"5487_613208","20241215","1"
"5487_613208","20241222","1"
"5487_613209","20241226","1"
"5487_613209","20241229","1"
"5487_613210","20241223","1"
"5487_613210","20241224","1"
"5487_613210","20241227","1"
"5487_613210","20241230","1"
"5487_613210","20241231","1"
"5487_613211","20241223","1"
"5487_613211","20241224","1"
"5487_613211","20241227","1"
"5487_613211","20241230","1"
"5487_613212","20241124","1"
"5487_613213","20241013","1"
"5487_613213","20241020","1"
"5487_613213","20241027","1"
"5487_613213","20241101","1"
"5487_613213","20241103","1"
"5487_613213","20241110","1"
"5487_613213","20241117","1"
"5487_613213","20241201","1"
"5487_613213","20241208","1"
"5487_613213","20241215","1"
"5487_613213","20241222","1"
"5487_613214","20241225","1"
"5487_613215","20241012","1"
"5487_613215","20241019","1"
"5487_613215","20241026","1"
"5487_613215","20241102","1"
"5487_613215","20241109","1"
"5487_613215","20241116","1"
"5487_613215","20241123","1"
"5487_613215","20241130","1"
"5487_613215","20241207","1"
"5487_613215","20241214","1"
"5487_613215","20241221","1"
"5487_613215","20241228","1"
"5487_613216","20241007","1"
"5487_613216","20241008","1"
"5487_613216","20241009","1"
"5487_613216","20241010","1"
"5487_613216","20241011","1"
"5487_613216","20241014","1"
"5487_613216","20241015","1"
"5487_613216","20241016","1"
"5487_613216","20241017","1"
"5487_613216","20241018","1"
"5487_613216","20241021","1"
"5487_613216","20241022","1"
"5487_613216","20241023","1"
"5487_613216","20241024","1"
"5487_613216","20241025","1"
"5487_613216","20241028","1"
"5487_613216","20241029","1"
"5487_613216","20241030","1"
"5487_613216","20241031","1"
"5487_613216","20241104","1"
"5487_613216","20241105","1"
"5487_613216","20241106","1"
"5487_613216","20241107","1"
"5487_613216","20241108","1"
"5487_613216","20241111","1"
"5487_613216","20241112","1"
"5487_613216","20241113","1"
"5487_613216","20241114","1"
"5487_613216","20241115","1"
"5487_613216","20241118","1"
"5487_613216","20241119","1"
"5487_613216","20241120","1"
"5487_613216","20241121","1"
"5487_613216","20241122","1"
"5487_613216","20241125","1"
"5487_613216","20241126","1"
